Material Name,Symbol,Category,Phase,t_min (K),t_max (K),A,B,C,D,Max Fit Error (%),R²,Molecular Weight (g/mol),NASA Species (ref),Reference Code,Source / Notes
CuO,CuO,Ceramics,cr,200,500,7.474078,199.816652,-345.721844,228.458012,1.851,0.99835,79.5454,CuO(cr),g11/00,"Crystal. King,1973 p56."
CuO,CuO,Ceramics,cr,500,1400,10.160695,138.501304,-150.078575,55.830116,0.753,0.99885,79.5454,CuO(cr),g11/00,"Crystal. King,1973 p56."
Cu(OH)2,Cu(OH)2,Other technologically relevant materials,cr,298.15,2000,73.104197,61.324477,-33.036585,6.286033,0.859,0.99965,97.5607,Cu(OH)2(cr),g10/00,"Crystal. King,1973 p62."
CuS,CuS,Other technologically relevant materials,cr,298.15,717.82,35.907997,49.927665,-43.784445,21.831045,0.213,0.99995,95.611,CuS(cr),g10/00,"Crystal. Pankratz,1987 p99."
CuSO4,CuSO4,Other technologically relevant materials,cr,200,500,13.111023,396.586423,-402.590651,127.044294,0.359,0.99992,159.6086,CuSO4(cr),g10/00,"Crystal. King,1973 p68."
CuSO4,CuSO4,Other technologically relevant materials,cr,500,1500,106.000599,13.866659,83.736904,-45.302886,1.161,0.99834,159.6086,CuSO4(cr),g10/00,"Crystal. King,1973 p68."
Cu2O,Cu2O,Ceramics,cr,200,600,17.782577,257.29759,-448.734739,294.450259,0.563,0.99932,143.0914,Cu2O(cr),g10/00,"Crystal. King,1973 p60."
Cu2O,Cu2O,Ceramics,cr,600,1516.7,30.764735,138.855656,-146.94419,57.708238,0.215,0.99995,143.0914,Cu2O(cr),g10/00,"Crystal. King,1973 p60."
Cu2O,Cu2O,Ceramics,L,1516.7,6000,99.758543,0,0,0,0,1,143.0914,Cu2O(L),g10/00,"Liquid. King,1973 p60."
Cu2S,Cu2S,Other technologically relevant materials,a,298.15,376,110.938311,-388.634991,1205.10193,-954.000913,0.002,1,159.157,Cu2S(a),g10/00,"Alpha. Pankratz,1987 p101."
Cu2S,Cu2S,Other technologically relevant materials,b,376,720,120.103391,-62.526271,26.207757,-1.257293,0.041,0.99999,159.157,Cu2S(b),g10/00,"Beta. Pankratz,1987 p101."
Cu2S,Cu2S,Other technologically relevant materials,c,720,1400,85.585254,-4.246357,1.084672,-0.317641,0.022,0.99977,159.157,Cu2S(c),g10/00,"Gamma. Pankratz,1987 p101."
Cu2S,Cu2S,Other technologically relevant materials,L,1400,6000,89.662609,0,0,0,0,1,159.157,Cu2S(L),g10/00,"Liquid. Pankratz,1987 p101."
Iron,Fe,Metals and alloys,a,200,500,5.773509,123.966325,-266.892312,230.031498,0.666,0.99963,55.845,Fe(a),j,"Alpha. Ref-Elm.Below Lambda trans. Chase,1998 p1221."
Iron,Fe,Metals and alloys,a,500,800,-0.160929,118.892322,-167.492649,97.985091,0.14,0.99997,55.845,Fe(a),j,"Alpha. Ref-Elm.Below Lambda trans. Chase,1998 p1221."
Iron,Fe,Metals and alloys,a,800,921,3570.061551,-12764.795295,15296.925573,-6075.483022,0.89,0.99598,55.845,Fe(a),j,"Alpha. Ref-Elm.Below Lambda trans. Chase,1998 p1221."
Iron,Fe,Metals and alloys,a,921,1042,-19445.165842,63120.248961,-68164.355754,24543.659714,0.205,0.99999,55.845,Fe(a),j,"Alpha. Ref-Elm.Below Lambda trans. Chase,1998 p1221."
Iron,Fe,Metals and alloys,a,1042,1184,12083.360238,-27393.076047,20308.123293,-4866.642512,0.068,1,55.845,Fe(a),j,"Alpha. Ref-Elm.Above Lambda trans. Chase,1998 pp1221-5."
Iron,Fe,Metals and alloys,c,1184,1665,35.353868,-16.726536,17.857564,-4.143038,0.517,0.99886,55.845,Fe(c),j,"Gamma. Ref-Elm. Chase,1998 pp1221-5."
Iron,Fe,Metals and alloys,d,1665,1809,-3658.177342,6449.360711,-3750.866967,727.801633,0.007,0.99999,55.845,Fe(d),j,"Delta. Ref-Elm. Chase,1998 pp1221-5."
Iron,Fe,Metals and alloys,L,1809,6000,46.023738,0,0,0,0,1,55.845,Fe(L),j,"Liquid. Ref-Elm. Chase,1998 pp1221-5."
Fe(CO)5,Fe(CO)5,Other technologically relevant materials,L,253.1,6000,233.783668,0,0,0,0,1,195.8955,Fe(CO)5(L),j,"Liquid. Chase,1998 p697."
FeCL2,FeCL2,Other technologically relevant materials,cr,200,950,56.889243,95.753671,-119.325229,55.022542,1.384,0.99677,126.751,FeCL2(cr),j12/70,"Crystal. Chase,1998 pp819-21."
FeCL2,FeCL2,Other technologically relevant materials,L,950,6000,102.172418,0,0,0,0,1,126.751,FeCL2(L),j12/70,"Liquid. Chase,1998 pp819-21."
FeCL3,FeCL3,Other technologically relevant materials,cr,200,298.15,5.127251,768.546063,-2333.001351,2642.235506,0.034,0.99999,162.204,FeCL3(cr),g12/00,"Pankratz,1984 p228. Stuve,1980."
FeCL3,FeCL3,Other technologically relevant materials,cr,298.15,577,70.177886,98.30176,-34.974522,22.391338,0.029,1,162.204,FeCL3(cr),g12/00,"Pankratz,1984 p228. Stuve,1980."
FeCL3,FeCL3,Other technologically relevant materials,L,577,6000,133.887237,0,0,0,0,1,162.204,FeCL3(L),g12/00,"Pankratz,1984 p228. Stuve,1980."
Fe.947O,Fe.947O,Ceramics,cr,298.15,1652,43.019419,24.904537,-17.514283,6.030187,2.203,0.98891,69.0521,Fe.947O(cr),g11/00,"Wustite. Pankratz,1983 p155."
Fe.947O,Fe.947O,Ceramics,L,1652,6000,67.738574,0,0,0,0,1,69.0521,Fe.947O(L),g11/00,"Wustite Liquid. Pankratz,1983 p155."
FeOCL,FeOCL,Other technologically relevant materials,cr,200,298.15,5.394126,377.660145,-459.368866,-273.293577,0.83,0.99683,107.2974,FeOCL(cr),g12/00,"Stuve,1980."
FeOCL,FeOCL,Other technologically relevant materials,cr,298.15,700,39.511982,164.605192,-249.934971,161.724929,0.223,0.99992,107.2974,FeOCL(cr),g12/00,"Stuve,1980."
Fe(OH)2,Fe(OH)2,Other technologically relevant materials,cr,298.15,800,83.752415,39.214318,26.557838,-25.579624,0.062,0.99998,89.8597,Fe(OH)2(cr),j,"Crystal. Chase,1998 p1229."
Fe(OH)2,Fe(OH)2,Other technologically relevant materials,cr,800,1500,45.844444,169.325819,-120.419486,28.629569,0.047,0.99995,89.8597,Fe(OH)2(cr),j,"Crystal. Chase,1998 p1229."
Fe(OH)3,Fe(OH)3,Other technologically relevant materials,cr,298.15,1500,44.558686,237.604797,-151.977853,34.745507,1.122,0.9998,106.867,Fe(OH)3(cr),j,"Crystal. Chase,1998 p1231."
FeS,FeS,Other technologically relevant materials,a,200,411,-137.90826,1971.428973,-7130.458766,8841.603986,2.697,0.99936,87.91,FeS(a),g11/00,"Alpha. Pankratz,1987. Chase,1998 pp1241-3 9/77."
FeS,FeS,Other technologically relevant materials,b,411,598,72.591986,0,0,0,0,1,87.91,FeS(b),g11/00,"Beta. Pankratz,1987. Chase,1998 pp1241-3 9/77."
FeS,FeS,Other technologically relevant materials,c,598,1465,85.579014,-62.14737,35.939938,0.000316,0.009,1,87.91,FeS(c),g11/00,"Gamma. Pankratz,1987. Chase,1998 pp1241-3 9/77."
FeS,FeS,Other technologically relevant materials,L,1465,6000,62.759642,0,0,0,0,1,87.91,FeS(L),g11/00,"Liquid. Pankratz,1987. Chase,1998 pp1241-3 9/77."
FeSO4,FeSO4,Other technologically relevant materials,cr,200,700,19.918855,369.623531,-378.889949,151.093215,1.33,0.99988,151.9076,FeSO4(cr),j,"Chase,1998 p1240."
FeSO4,FeSO4,Other technologically relevant materials,cr,700,2000,99.19092,95.83575,-49.687104,10.017554,0.502,0.99947,151.9076,FeSO4(cr),j,"Chase,1998 p1240."
FeS2,FeS2,Other technologically relevant materials,cr,200,600,-6.117614,404.919191,-728.128378,461.443592,0.769,0.99987,119.975,FeS2(cr),j,"Pyrite. Chase,1998 p1246."
FeS2,FeS2,Other technologically relevant materials,cr,600,1400,62.394412,19.252681,1.155855,-0.356213,0.03,1,119.975,FeS2(cr),j,"Pyrite. Chase,1998 p1246."
Fe2O3,Fe2O3,Ceramics,cr,298.15,600,-15.109885,653.064186,-1029.462726,619.908037,0.728,0.99955,159.6882,Fe2O3(cr),g,"Hematite below Curie pt. Pankratz,1983 p158."
Fe2O3,Fe2O3,Ceramics,cr,600,960,-776.197317,3693.401043,-5001.48231,2301.508556,2.281,0.99625,159.6882,Fe2O3(cr),g,"Hematite below Curie pt. Pankratz,1983 p158."
Fe2O3,Fe2O3,Ceramics,cr,960,1800,141.837682,1.991792,-1.695655,0.409443,0.03,0.98481,159.6882,Fe2O3(cr),g,"Hematite above Curie pt. Pankratz,1983 p158."
Fe2O3,Fe2O3,Ceramics,cr,1800,6000,142.297029,0,0,0,0,1,159.6882,Fe2O3(cr),g,"Hematite above Curie pt. Pankratz,1983 p158."
Fe2(SO4)3,Fe2(SO4)3,Other technologically relevant materials,cr,298.15,700,76.90326,814.695669,-670.105543,179.727221,0.106,0.99999,399.8778,Fe2(SO4)3(cr),j,"Chase,1998 p1249."
Fe2(SO4)3,Fe2(SO4)3,Other technologically relevant materials,cr,700,2000,261.026329,252.291031,-130.813879,26.378377,0.494,0.99947,399.8778,Fe2(SO4)3(cr),j,"Chase,1998 p1249."
Fe3O4,Fe3O4,Ceramics,cr,200,298.15,-20.221109,979.090408,-1707.271168,1166.928734,0.044,1,231.5326,Fe3O4(cr),g,"Magnetite. Pankratz,1983 p160. Westrum,1969."
Fe3O4,Fe3O4,Ceramics,cr,298.15,800,-54.102091,1158.671616,-1967.88063,1274.105998,0.396,0.99987,231.5326,Fe3O4(cr),g,"Magnetite. Pankratz,1983 p160. Westrum,1969."
Fe3O4,Fe3O4,Ceramics,cr,800,850,-889.744071,1445.416701,0,0,0,1,231.5326,Fe3O4(cr),g,"Magnetite. Pankratz,1983 p160. Westrum,1969."
Fe3O4,Fe3O4,Ceramics,cr,850,1870,606.515202,-797.768256,498.785708,-99.455332,0.951,0.99532,231.5326,Fe3O4(cr),g,"Magnetite above Curie Pt. Pankratz,1983 p160."
Fe3O4,Fe3O4,Ceramics,L,1870,6000,200.830856,0,0,0,0,1,231.5326,Fe3O4(L),g,"Liquid. Chase,1998 p1250 6/65."
Gallium,Ga,Metals and alloys,cr,100,302.92,4.944181,199.943816,-697.707719,890.80259,0.711,0.99964,69.723,Ga(cr),tpis96,"Rhombic. Ref-Elm. Gurvich,1996a pt1 p209 pt2 p169."
Gallium,Ga,Metals and alloys,L,302.92,3151.46,29.047717,-5.051159,2.661491,-0.390123,2.898,0.89935,69.723,Ga(L),tpis96,"Liquid. Ref-Elm. Gurvich,1996a pt1 p209 pt2 p169."
Gallium,Ga,Metals and alloys,L,3151.46,6000,26.195638,-0.358349,0.250582,-0.000561,0.001,1,69.723,Ga(L),tpis96,"Liquid. Ref-Elm. Gurvich,1996a pt1 p209 pt2 p169."
GaBr3,GaBr3,Other technologically relevant materials,cr,298.15,397,29.627831,232.674674,0,0,0,1,309.435,GaBr3(cr),tpis96,"Gurvich,1996a pt1 p242 pt2 p195."
GaBr3,GaBr3,Other technologically relevant materials,L,397,6000,128.399268,0,0,0,0,1,309.435,GaBr3(L),tpis96,"Liquid. Gurvich,1996a pt1 p242 pt2 p195."
GaCL3,GaCL3,Other technologically relevant materials,cr,298.15,351,22.660871,245.978598,0,0,0,1,176.082,GaCL3(cr),tpis96,"Triclinic. Gurvich,1996a pt1 p234 pt2 p188."
GaCL3,GaCL3,Other technologically relevant materials,L,351,6000,108.999379,0,0,0,0,1,176.082,GaCL3(L),tpis96,"Liquid. Gurvich,1996a pt1 p234 pt2 p188."
GaF3,GaF3,Other technologically relevant materials,cr,298.15,2000,77.836556,37.441787,0,0,0,1,126.7182,GaF3(cr),tpis96,"Hexagonal. Gurvich,1996a pt1 p226 pt2 p181."
Ga2O3,Ga2O3,Ceramics,cr,200,500,-2.02876,500.363438,-721.069692,355.552494,2.677,0.999,187.4442,Ga2O3(cr),tpis96,"Monoclinic. Gurvich,1996a pt1 p219 pt2 p176."
Ga2O3,Ga2O3,Ceramics,cr,500,2080,90.033637,58.818987,-27.619935,5.82815,0.794,0.9994,187.4442,Ga2O3(cr),tpis96,"Monoclinic. Gurvich,1996a pt1 p219 pt2 p176."
Ga2O3,Ga2O3,Ceramics,L,2080,6000,159.999088,0,0,0,0,1,187.4442,Ga2O3(L),tpis96,"Liquid. Gurvich,1996a pt1 p219 pt2 p176."
Germanium,Ge,Semiconductors,cr,200,400,6.95219,124.608269,-327.852569,313.154999,0.64,0.99805,72.64,Ge(cr),tpis91,"Cubic. Ref-Elm. Gurvich,1991 pt1 p308 pt2 p268."
Germanium,Ge,Semiconductors,cr,400,1211.4,20.73012,12.181899,-9.020091,3.025435,0.178,0.99984,72.64,Ge(cr),tpis91,"Cubic. Ref-Elm. Gurvich,1991 pt1 p308 pt2 p268."
Germanium,Ge,Semiconductors,L,1211.4,6000,27.599843,0,0,0,0,1,72.64,Ge(L),tpis91,"Liquid. Ref-Elm. Gurvich,1991 pt1 p308 pt2 p268."
GeO2,GeO2,Ceramics,II,100,298.15,-27.867033,568.525372,-1723.767089,2339.199905,3.509,0.99984,104.6388,GeO2(II),tpis91,"Tetragonal Rutile, Gurvich,1991 pt1 p319 pt2 p275."
GeO2,GeO2,Ceramics,II,298.15,803.08,-20.728805,378.336309,-543.065351,270.408489,1.591,0.99855,104.6388,GeO2(II),tpis91,"Tetragonal Rutile, Gurvich,1991 pt1 p319 pt2 p275."
GeO2,GeO2,Ceramics,II,803.08,1308,56.163312,32.50629,-21.372176,7.753089,0.013,1,104.6388,GeO2(II),tpis91,"Tetragonal Rutile, Gurvich,1991 pt1 p319 pt2 p275."
GeO2,GeO2,Ceramics,I,1308,1388,55.175824,24.666027,-5.807438,1.148899,0,1,104.6388,GeO2(I),tpis91,"Hexagonal alpha-quartz,Gurvich,1991 pt1 p319 pt2 p275."
GeO2,GeO2,Ceramics,L,1388,6000,78.499553,0,0,0,0,1,104.6388,GeO2(L),tpis91,"Tetragonal liquid,Gurvich,1991 pt1 p319 pt2 p275."
GeS,GeS,Other technologically relevant materials,cr,100,298.15,-9.468076,587.078149,-2219.650526,3012.127527,2.089,0.99883,104.705,GeS(cr),tpis91,"Crystal(II). Gurvich,1991 pt1 p342 pt2 p296."
GeS,GeS,Other technologically relevant materials,cr,298.15,931,41.699762,20.399884,0,0,0,1,104.705,GeS(cr),tpis91,"Crystal(II). Gurvich,1991 pt1 p342 pt2 p296."
GeS,GeS,Other technologically relevant materials,L,931,6000,66.999618,0,0,0,0,1,104.705,GeS(L),tpis91,"Liquid. Gurvich,1991 pt1 p342 pt2 p296."
GeS2,GeS2,Other technologically relevant materials,II,100,298.15,-16.980417,781.762962,-2834.265453,3846.177087,2.186,0.9993,136.77,GeS2(II),tpis91,"Crystal II. Gurvich,1991 pt1 p345 pt2 p298."
GeS2,GeS2,Other technologically relevant materials,II,298.15,1113,56.68776,39.675308,-32.813952,12.627033,0.358,0.99967,136.77,GeS2(II),tpis91,"Crystal II. Gurvich,1991 pt1 p345 pt2 p298."
GeS2,GeS2,Other technologically relevant materials,L,1113,6000,99.99943,0,0,0,0,1,136.77,GeS2(L),tpis91,"Liquid. Gurvich,1991 pt1 p345 pt2 p298."
HBO2,HBO2,Ceramics,cr,298.15,509,37.239788,58.579666,0,0,0,1,43.8177,HBO2(cr),tpis96,"Crystal,metaboric acid. Gurvich,1996a pt1 p41 pt2 p25."
HBO2,HBO2,Ceramics,L,509,6000,104.999402,0,0,0,0,1,43.8177,HBO2(L),tpis96,"Liquid, metaboric acid. Gurvich,1996a pt1 p41 pt2 p25."
H2O,H2O,Other technologically relevant materials,cr,200,273.15,6.27282,88.451363,114.611695,-43.13572,0.019,1,18.0153,H2O(cr),g11/99,"Ice. Gordon,1982."
H2O,H2O,Other technologically relevant materials,L,273.15,373.15,153.519871,-665.928601,1858.593281,-1692.524227,0.491,0.85068,18.0153,H2O(L),g11/99,"Liquid. Cox,1989. Haar,1984. Keenan,1984. Stimson,1969."
H2O,H2O,Other technologically relevant materials,L,373.15,600,-707.420299,5312.111115,-12028.369089,9130.784143,2.811,0.99426,18.0153,H2O(L),g11/99,"Liquid. Cox,1989. Haar,1984. Keenan,1984. Stimson,1969."
H2SO4,H2SO4,Other technologically relevant materials,L,283.46,1000,81.366874,190.397766,5.443694,-2.540489,0.041,1,98.0785,H2SO4(L),j,"Chase,1998 p1335."
H3BO3,H3BO3,Ceramics,cr,200,444.1,20.073967,63.455295,799.799721,-925.126473,3.269,0.99936,61.833,H3BO3(cr),tpis96,"Triclinic,orthoboric acid. Gurvich,1996a pt1 p48 pt2 p31."
H3BO3,H3BO3,Ceramics,L,444.1,6000,179.998974,0,0,0,0,1,61.833,H3BO3(L),tpis96,"Liquid,orthoboric acid. Gurvich,1996a pt1 p48 pt2 p31."
H3PO4,H3PO4,Other technologically relevant materials,cr,200,315.5,12.848297,314.685386,19.170097,-87.23446,0.002,1,97.9952,H3PO4(cr),j12/71,"Crystal,Phosphoric acid. Chase,1998 p1345-7."
H3PO4,H3PO4,Other technologically relevant materials,L,315.5,1000,55.211904,301.31057,-0.084478,0.036557,0.003,1,97.9952,H3PO4(L),j12/71,"Liquid,Phosphoric acid. Chase,1998 pp1345-7."
Mercury,Hg,Metals and alloys,cr,100,234.29,17.247056,112.927069,-532.947967,1093.533769,0.205,0.99985,200.59,Hg(cr),j12/61,"Tetragonal. Ref-Elm. Chase,1998 pp1373-4."
Mercury,Hg,Metals and alloys,L,234.29,600,32.049017,-21.419647,29.719502,-12.788406,0.076,0.99977,200.59,Hg(L),j12/61,"Liquid. Ref-Elm. Chase,1998 pp1373-4."
Mercury,Hg,Metals and alloys,L,600,2000,25.725472,1.635915,1.099074,-0.258108,0.339,0.99982,200.59,Hg(L),j12/61,"Liquid. Ref-Elm. Chase,1998 pp1373-4."
HgBr2,HgBr2,Other technologically relevant materials,cr,298.15,514,86.64742,-126.845983,398.847767,-333.755652,0.167,0.99964,360.398,HgBr2(cr),g12/00,"Chase,1998 p482 3/62. Pankratz,1984 p302."
HgBr2,HgBr2,Other technologically relevant materials,L,514,6000,102.089418,0,0,0,0,1,360.398,HgBr2(L),g12/00,"Chase,1998 pp482-4 3/62."
HgO,HgO,Other technologically relevant materials,cr,200,400,16.606509,150.723767,-249.571234,177.669675,0.054,1,216.5894,HgO(cr),j,"Chase,1998 p1382."
HgO,HgO,Other technologically relevant materials,cr,400,1000,25.742866,79.514289,-65.472326,19.655573,0.046,0.99998,216.5894,HgO(cr),j,"Chase,1998 p1382."
I2,I2,Other technologically relevant materials,cr,200,386.75,14.530385,417.713949,-1580.812902,2112.836136,0.545,0.99871,253.8089,I2(cr),tpis89,"Rhombic. Ref-Elm. Gurvich,1989 pt1 p219 pt2 p315."
I2,I2,Other technologically relevant materials,L,386.75,6000,79.554547,0,0,0,0,1,253.8089,I2(L),tpis89,"Liquid. Ref-Elm. Gurvich,1989 pt1 p219 pt2 p315."
Indium,In,Metals and alloys,cr,100,429.78,18.990305,64.133621,-201.856722,255.611414,1.417,0.99556,114.818,In(cr),tpis96,"Tetragonal. Ref-Elm. Gurvich,1996a pt1 255 pt2 p207."
Indium,In,Metals and alloys,L,429.78,6000,29.538198,-2.968873,1.027211,-0.045782,3.143,0.99804,114.818,In(L),tpis96,"Liquid. Ref-Elm. Gurvich,1996a pt1 255 pt2 p207."
InBr3,InBr3,Other technologically relevant materials,cr,298.15,693,95.958453,20.260885,0,0,0,1,354.53,InBr3(cr),tpis96,"Gurvich,1996a pt1 p292 pt2 p235."
InBr3,InBr3,Other technologically relevant materials,L,693,6000,134.999231,0,0,0,0,1,354.53,InBr3(L),tpis96,"Liquid Gurvich,1996a pt1 p292 pt2 p235."
InCL,InCL,Other technologically relevant materials,crII,298.15,387,42.935755,28.589837,0,0,0,1,150.271,InCL(crII),tpis96,"Cubic Gurvich,1996a pt1 p280 pt2 p224."
InCL,InCL,Other technologically relevant materials,crI,387,484,55.999681,0,0,0,0,1,150.271,InCL(crI),tpis96,"Rhombic Gurvich,1996a pt1 p280 pt2 p224."
InCL,InCL,Other technologically relevant materials,L,484,6000,66.999618,0,0,0,0,1,150.271,InCL(L),tpis96,"Liquid Gurvich,1996a pt1 p280 pt2 p224"
InCl3,InCl3,Other technologically relevant materials,cr,298.15,856,90.913482,30.473826,0,0,0,1,221.177,InCl3(cr),tpis96,"Monoclinic Gurvich,1996a pt1 p284 pt2 p227."
InCl3,InCl3,Other technologically relevant materials,L,856,6000,116.999333,0,0,0,0,1,221.177,InCl3(L),tpis96,"Liquid Gurvich,1996a pt1 p284 pt2 p227."
InF3,InF3,Other technologically relevant materials,cr,298.15,1445,81.080538,36.619791,0,0,0,1,171.8132,InF3(cr),tpis96,"Hexagonal Gurvich,1996a pt1 p274 pt2 p219."
InF3,InF3,Other technologically relevant materials,L,1445,6000,133.999236,0,0,0,0,1,171.8132,InF3(L),tpis96,"Liquid Gurvich,1996a pt1 p274 pt2 p219."
InI3,InI3,Other technologically relevant materials,cr,296,480,90.05253,45.797176,-11.434969,7.880952,0,1,495.5314,InI3(cr),tpis96,"Monoclinic Gurvich,1996a pt1 p301 pt2 p244."
InI3,InI3,Other technologically relevant materials,L,480,6000,137.399217,0,0,0,0,1,495.5314,InI3(L),tpis96,"Liquid Gurvich,1996a pt1 p301 pt2 p244."
In2O3,In2O3,Ceramics,cr,200,500,-0.159536,549.943503,-869.41578,479.73715,1.129,0.99967,277.6342,In2O3(cr),tpis96,"Cubic. Gurvich,1996a pt1 p267 pt2 p214."
In2O3,In2O3,Ceramics,cr,500,2186,99.33947,48.741928,-23.503316,4.769478,0.796,0.99891,277.6342,In2O3(cr),tpis96,"Cubic. Gurvich,1996a pt1 p267 pt2 p214."
In2O3,In2O3,Ceramics,L,2186,6000,159.999088,0,0,0,0,1,277.6342,In2O3(L),tpis96,"Liquid. Gurvich,1996a pt1 p267 pt2 p214."
Potassium,K,Metals and alloys,cr,200,336.86,-16.292154,505.387853,-1994.226915,2734.376925,0.267,0.99973,39.0983,K(cr),coda89,"Cubic. Ref-Elm. Cox,1989 p257."
